epoch,acc,iou,loss,lr,precision,recall,val_acc,val_iou,val_loss,val_precision,val_recall
14,0.9953852891921997,0.08960705250501633,0.10306047648191452,1e-04,0.9067869782447815,0.8220060467720032,0.9929947853088379,0.07262775301933289,0.10474737733602524,0.9607793688774109,0.5732474327087402
15,0.9953746199607849,0.09510099142789841,0.09683149307966232,1e-04,0.9060470461845398,0.8209764361381531,0.9938848614692688,0.08731773495674133,0.0970303863286972,0.9285273551940918,0.6812440156936646
16,0.9956870675086975,0.10208920389413834,0.09054972231388092,1e-04,0.9207616448402405,0.8325088620185852,0.9944087266921997,0.1004384309053421,0.09005878865718842,0.9126314520835876,0.7511951923370361
17,0.9958223104476929,0.1091199442744255,0.08489347249269485,1e-04,0.9259010553359985,0.8390396237373352,0.9944574236869812,0.1053021252155304,0.0850188136100769,0.9254150390625,0.7461627721786499
18,0.995851993560791,0.11569467186927795,0.07981182634830475,1e-04,0.9274501800537109,0.8400874733924866,0.9945271611213684,0.11303918063640594,0.08020220696926117,0.9195787310600281,0.7601529955863953
19,0.9959890842437744,0.12320003658533096,0.07487760484218597,1e-04,0.9341821074485779,0.8453145623207092,0.9948570728302002,0.12799414992332458,0.07482496649026871,0.9009449481964111,0.8252730369567871
20,0.9960017800331116,0.13031817972660065,0.07047270238399506,1e-04,0.9332688450813293,0.8466486930847168,0.994900643825531,0.13924120366573334,0.07032743096351624,0.8858263492584229,0.8636706471443176
21,0.996116042137146,0.13814079761505127,0.06624028831720352,1e-04,0.9383529424667358,0.8511751890182495,0.9950793981552124,0.14300017058849335,0.06581412255764008,0.914219081401825,0.8286447525024414
22,0.9961652159690857,0.14613251388072968,0.062330424785614014,1e-04,0.9402492046356201,0.8532160520553589,0.9948570728302002,0.1400620937347412,0.06270725280046463,0.9443806409835815,0.7451059222221375
23,0.9962181448936462,0.154360830783844,0.058683130890131,1e-04,0.9417387247085571,0.8571150302886963,0.9951048493385315,0.16128626465797424,0.05882475897669792,0.8997712135314941,0.8511398434638977
24,0.9962866306304932,0.16297505795955658,0.05527859926223755,1e-04,0.9443095326423645,0.859771192073822,0.9951862096786499,0.16745680570602417,0.055459164083004,0.9127368927001953,0.8337778449058533
25,0.9962791204452515,0.17119719088077545,0.05219609662890434,1e-04,0.9446083903312683,0.85793137550354,0.9950467348098755,0.16928721964359283,0.052958305925130844,0.9267690181732178,0.7929142713546753
26,0.9962928891181946,0.17988477647304535,0.0493333637714386,1e-04,0.9443170428276062,0.8604108691215515,0.9951876401901245,0.1743684858083725,0.05003514885902405,0.951333224773407,0.7702682018280029
27,0.9962412714958191,0.18814295530319214,0.04674241691827774,1e-04,0.9426190853118896,0.8586685061454773,0.9951121211051941,0.18342553079128265,0.04747014865279198,0.9427339434623718,0.7812389731407166
28,0.9963433146476746,0.1977940946817398,0.044083379209041595,1e-04,0.9471395611763,0.8624517321586609,0.995092511177063,0.19675402343273163,0.04504232853651047,0.9209045767784119,0.8156107068061829
29,0.9964226484298706,0.20714759826660156,0.04163374379277229,1e-04,0.9523575305938721,0.8601306080818176,0.9940614104270935,0.22072023153305054,0.04496367648243904,0.8197800517082214,0.9339741468429565
30,0.9963337779045105,0.21580441296100616,0.0396353118121624,1e-04,0.9473953247070312,0.8579922914505005,0.9948265552520752,0.22861023247241974,0.04148517921566963,0.8639893531799316,0.912686824798584
31,0.9963491559028625,0.2256319373846054,0.03756217658519745,1e-04,0.9477074146270752,0.8596432209014893,0.994970440864563,0.2380872368812561,0.0391523502767086,0.8728982210159302,0.9065472483634949
32,0.9963677525520325,0.23593907058238983,0.035575222223997116,1e-04,0.9478392004966736,0.8631523251533508,0.9954833984375,0.24247555434703827,0.0363299660384655,0.9204070568084717,0.8647778034210205
33,0.9964760541915894,0.2472507506608963,0.03359413519501686,1e-04,0.9517185688018799,0.8699145913124084,0.9956004023551941,0.24356484413146973,0.034494370222091675,0.9541494846343994,0.8158119916915894
34,0.996538519859314,0.2580355703830719,0.03181969374418259,1e-04,0.9557040333747864,0.8705298900604248,0.9956461787223816,0.26087793707847595,0.032799046486616135,0.9345954060554504,0.852146327495575
35,0.9966781735420227,0.2703360617160797,0.0299833957105875,1e-04,0.9616881608963013,0.8747152090072632,0.9956156611442566,0.2698677182197571,0.03147748485207558,0.9335145950317383,0.8465099930763245
36,0.9967479109764099,0.2825043499469757,0.02834686078131199,1e-04,0.9647077918052673,0.8777673244476318,0.9954674243927002,0.2799268960952759,0.03037882409989834,0.9204137325286865,0.8508882522583008
37,0.9967507719993591,0.29336121678352356,0.026967814192175865,1e-04,0.9647712707519531,0.8780719637870789,0.9956316351890564,0.28612229228019714,0.028735104948282242,0.9456984996795654,0.8264808058738708
38,0.9967711567878723,0.304965615272522,0.025606520473957062,1e-04,0.9657663702964783,0.8796072006225586,0.9953097105026245,0.2782100737094879,0.02824636921286583,0.9771721959114075,0.7561269998550415
39,0.9967444539070129,0.31486186385154724,0.024478431791067123,1e-04,0.9647848606109619,0.8772556185722351,0.9958416223526001,0.31276634335517883,0.025891738012433052,0.9490610361099243,0.8494791388511658
40,0.9967402219772339,0.3260766565799713,0.02334553189575672,1e-04,0.9648364186286926,0.8767499923706055,0.9946812391281128,0.2796420753002167,0.027993330731987953,0.9780933260917664,0.6897991895675659
41,0.9967096447944641,0.33631932735443115,0.02235519140958786,1e-04,0.9630532264709473,0.8765611052513123,0.9951012134552002,0.29947152733802795,0.025716492906212807,0.9730530977249146,0.7268884181976318
42,0.9967051148414612,0.3473335802555084,0.021347153931856155,1e-04,0.9623990654945374,0.8783460855484009,0.9946223497390747,0.2913565933704376,0.026107192039489746,0.9849734902381897,0.6729404926300049
43,0.9966980218887329,0.35814332962036133,0.02043266035616398,1e-04,0.962183952331543,0.8770301938056946,0.9954754114151001,0.3337501585483551,0.022786714136600494,0.9738834500312805,0.7637763619422913
44,0.9967337250709534,0.3697158098220825,0.019485721364617348,1e-04,0.9643175005912781,0.8773652911186218,0.9957602620124817,0.3523010015487671,0.021216534078121185,0.9734058976173401,0.7920587658882141
45,0.9967834949493408,0.3823564946651459,0.01853279396891594,1e-04,0.9663391709327698,0.8784922957420349,0.995733380317688,0.3681003451347351,0.020491672679781914,0.9617405533790588,0.8197373151779175
46,0.9968113303184509,0.39437660574913025,0.017692048102617264,1e-04,0.9671424627304077,0.8800945281982422,0.9957340955734253,0.3755907118320465,0.01971694454550743,0.9651843309402466,0.8049921989440918
47,0.9968709349632263,0.40756142139434814,0.016798024997115135,1e-04,0.9691851139068604,0.8833172917366028,0.995691180229187,0.38215333223342896,0.01932208053767681,0.9700735807418823,0.789542555809021
48,0.9969230890274048,0.4205590784549713,0.015987249091267586,1e-04,0.971876859664917,0.8848646879196167,0.9959004521369934,0.40326958894729614,0.018066739663481712,0.9633647799491882,0.8178249597549438
49,0.9969317317008972,0.43223628401756287,0.01531997974961996,1e-04,0.9722956418991089,0.8853703141212463,0.9959157109260559,0.4160177409648895,0.017285464331507683,0.9578592777252197,0.8304564356803894
